Last Name,First Name,Type,MAIN QUEST NPC,SIDE QUEST NPC,Lifestyle,House Name,Faction,Occupation,Age,Bar Disposition,Party Disposition
Moonstar,Bresis,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",1,-17,-20
Moonstar,Bresor,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",31,10,12
Moonstar,Casin,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",47,41,38
Moonstar,Davin,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",48,54,65
Moonstar,Elyn,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",24,21,9
Moonstar,Ereen,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",61,32,45
Moonstar,Fenar,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",82,9,14
Moonstar,Halan,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",71,-11,-4
Moonstar,Halas,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",83,-5,-17
Moonstar,Helve,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",55,45,48
Moonstar,Joria,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",31,45,50
Moonstar,Kaelia,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",75,27,31
Moonstar,Loris,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",11,22,34
Moonstar,Lorius,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",7,27,29
Moonstar,Orel,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",50,22,36
Moonstar,Pryis,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",63,52,37
Moonstar,Pryos,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",41,-30,-29
Moonstar,Qilanna,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",28,-10,-13
Moonstar,Raeleth,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",36,46,45
Moonstar,Raelin,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",68,20,21
Moonstar,Raelor,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",41,16,6
Moonstar,Rober,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",33,56,59
Moonstar,Utheth,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",75,-5,0
Moonstar,Uthith,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",75,-20,-23
Moonstar,Vaelyr,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",28,33,20
Moonstar,Wylynd,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",60,-12,3
Moonstar,Wynel,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",26,-7,-3
Moonstar,Xyleth,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",63,-7,5
Moonstar,Yarel,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",41,59,44
Moonstar,Zoris,Noble,0,0,Wealthy,Moonstar,House Moonstar,"Guiding, cartography, exploration, and caravan mastering",27,-18,-29
Nandar,Alel,Noble,0,0,Wealthy,Nandar,House Nandar,"House building, bridge building",57,-1,-12
Nandar,Alyn,Noble,0,0,Wealthy,Nandar,House Nandar,"House building, bridge building",63,46,60
Nandar,Belanna,Noble,0,0,Wealthy,Nandar,House Nandar,"House building, bridge building",97,-30,-41
Nandar,Breseth,Noble,0,0,Wealthy,Nandar,House Nandar,"House building, bridge building",76,22,30
Nandar,Chostal,Noble,0,0,Wealthy,Nandar,House Nandar,"House building, bridge building",67,29,44
Nandar,Corith,Noble,0,0,Wealthy,Nandar,House Nandar,"House building, bridge building",64,16,12
Nandar,Ereanna,Noble,0,0,Wealthy,Nandar,House Nandar,"House building, bridge building",22,-2,1
Nandar,Ereanna,Noble,0,0,Wealthy,Nandar,House Nandar,"House building, bridge building",52,27,35
Nandar,Fenin,Noble,0,0,Wealthy,Nandar,House Nandar,"House building, bridge building",38,32,26
Nandar,Gala,Noble,0,0,Wealthy,Nandar,House Nandar,"House building, bridge building",64,39,43
Nandar,Gara,Noble,0,0,Wealthy,Nandar,House Nandar,"House building, bridge building",94,43,28
Nandar,Garis,Noble,0,0,Wealthy,Nandar,House Nandar,"House building, bridge building",87,28,43
Nandar,Halus,Noble,0,0,Wealthy,Nandar,House Nandar,"House building, bridge building",19,36,48
Nandar,Horingar,Noble,0,0,Wealthy,Nandar,House Nandar,"House building, bridge building",42,-11,-25
Nandar,Joria,Noble,0,0,Wealthy,Nandar,House Nandar,"House building, bridge building",82,49,63
Nandar,Loryr,Noble,0,0,Wealthy,Nandar,House Nandar,"House building, bridge building",99,16,13
Nandar,Maras,Noble,0,0,Wealthy,Nandar,House Nandar,"House building, bridge building",68,21,25
Nandar,Maris,Noble,0,0,Wealthy,Nandar,House Nandar,"House building, bridge building",101,-20,-32
Nandar,Maror,Noble,0,0,Wealthy,Nandar,House Nandar,"House building, bridge building",47,1,-1
Nandar,Qilith,Noble,0,0,Wealthy,Nandar,House Nandar,"House building, bridge building",57,-12,-26
Nandar,Raelia,Noble,0,0,Wealthy,Nandar,House Nandar,"House building, bridge building",80,-16,-31
Nandar,Sylius,Noble,0,0,Wealthy,Nandar,House Nandar,"House building, bridge building",42,-29,-37
Nandar,Sylth,Noble,0,0,Wealthy,Nandar,House Nandar,"House building, bridge building",43,-3,-18
Nandar,Wynia,Noble,0,0,Wealthy,Nandar,House Nandar,"House building, bridge building",24,44,40
Nandar,Wynus,Noble,0,0,Wealthy,Nandar,House Nandar,"House building, bridge building",24,55,66
Nandar,Yaras,Noble,0,0,Wealthy,Nandar,House Nandar,"House building, bridge building",23,10,5
Nandar,Zorus,Noble,0,0,Wealthy,Nandar,House Nandar,"House building, bridge building",18,26,37
Nesher,Aesos,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",44,-30,-40
Nesher,Aesth,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",107,13,3
Nesher,Alos,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",44,-14,-6
Nesher,Alyr,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",81,-25,-12
Nesher,Belan,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",106,11,21
Nesher,Cora,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",50,-18,-24
Nesher,Daven,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",54,41,47
Nesher,Davyn,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",93,55,51
Nesher,Elen,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",49,4,9
Nesher,Faear,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",50,33,48
Nesher,Faeyr,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",56,41,44
Nesher,Fenos,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",56,20,25
Nesher,Garth,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",81,34,22
Nesher,Ilya,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",31,13,14
Nesher,Ilyor,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",68,17,7
Nesher,Jorar,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",44,56,59
Nesher,Kaelia,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",68,-4,-7
Nesher,Kastonoph,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",49,18,31
Nesher,Laskar,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",76,25,30
Nesher,Oreth,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",46,26,14
Nesher,Oris,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",85,47,43
Nesher,Pryeth,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",110,27,37
Nesher,Qilanna,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",79,34,26
Nesher,Qilis,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",25,1,-14
Nesher,Raelth,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",42,14,20
Nesher,Stelar,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",68,46,42
Nesher,Sylia,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",57,0,1
Nesher,Vaelas,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",57,-6,-18
Nesher,Wynos,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",111,20,23
Nesher,Xylith,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",56,48,57
Nesher,Zoron,Noble,0,0,Wealthy,Nesher,House Nesher,"Hawking, lumbering, woodmaking",46,-20,-20
Neverember,Renaer,Citizen,0,0,Wealthy,Unaffiliated,Independent,Estranged son of former Open Lord,34,88,100
Phull,Aesa,Noble,0,0,Wealthy,Phull,House Phull,Fishing,31,12,21
Phull,Aesus,Noble,0,0,Wealthy,Phull,House Phull,Fishing,36,-3,-13
Phull,Aidan,Noble,0,0,Wealthy,Phull,House Phull,Fishing,55,36,38
Phull,Alanna,Noble,0,0,Wealthy,Phull,House Phull,Fishing,50,-14,-10
Phull,Alar,Noble,0,0,Wealthy,Phull,House Phull,Fishing,25,-1,-12
Phull,Alius,Noble,0,0,Wealthy,Phull,House Phull,Fishing,102,31,17
Phull,Belel,Noble,0,0,Wealthy,Phull,House Phull,Fishing,51,27,25
Phull,Carina,Noble,0,0,Wealthy,Phull,House Phull,Fishing,73,22,21
Phull,Corith,Noble,0,0,Wealthy,Phull,House Phull,Fishing,42,-23,-37
Phull,Coryr,Noble,0,0,Wealthy,Phull,House Phull,Fishing,86,43,37
Phull,Daran,Noble,0,0,Wealthy,Phull,House Phull,Fishing,21,52,59
Phull,Davius,Noble,0,0,Wealthy,Phull,House Phull,Fishing,43,19,28
Phull,Elor,Noble,0,0,Wealthy,Phull,House Phull,Fishing,108,20,5
Phull,Faeeth,Noble,0,0,Wealthy,Phull,House Phull,Fishing,34,28,14
Phull,Garas,Noble,0,0,Wealthy,Phull,House Phull,Fishing,45,5,9
Phull,Garus,Noble,0,0,Wealthy,Phull,House Phull,Fishing,41,21,34
Phull,Halth,Noble,0,0,Wealthy,Phull,House Phull,Fishing,71,52,65
Phull,Ilyth,Noble,0,0,Wealthy,Phull,House Phull,Fishing,67,8,-1
Phull,Joris,Noble,0,0,Wealthy,Phull,House Phull,Fishing,100,49,62
Phull,Lora,Noble,0,0,Wealthy,Phull,House Phull,Fishing,45,-4,6
Phull,Maris,Noble,0,0,Wealthy,Phull,House Phull,Fishing,22,-7,-19
Phull,Marius,Noble,0,0,Wealthy,Phull,House Phull,Fishing,53,-26,-33
Phull,Nyius,Noble,0,0,Wealthy,Phull,House Phull,Fishing,29,49,47
Phull,Pryyn,Noble,0,0,Wealthy,Phull,House Phull,Fishing,30,11,20
Phull,Qila,Noble,0,0,Wealthy,Phull,House Phull,Fishing,99,-17,-11
Phull,Qilel,Noble,0,0,Wealthy,Phull,House Phull,Fishing,80,14,23
Phull,Raelius,Noble,0,0,Wealthy,Phull,House Phull,Fishing,48,44,56
Phull,Syla,Noble,0,0,Wealthy,Phull,House Phull,Fishing,54,-29,-33
Phull,Sylith,Noble,0,0,Wealthy,Phull,House Phull,Fishing,96,37,27
Phull,Torius,Noble,0,0,Wealthy,Phull,House Phull,Fishing,100,40,55
Phull,Ulmassus,Noble,0,0,Wealthy,Phull,House Phull,Fishing,76,8,-4
Phull,Vaela,Noble,0,0,Wealthy,Phull,House Phull,Fishing,100,-20,-6
Phull,Vaelanna,Noble,0,0,Wealthy,Phull,House Phull,Fishing,58,30,42
Phull,Vaelius,Noble,0,0,Wealthy,Phull,House Phull,Fishing,72,12,11
Phull,Vaelyr,Noble,0,0,Wealthy,Phull,House Phull,Fishing,56,41,30
Phull,Xylas,Noble,0,0,Wealthy,Phull,House Phull,Fishing,76,39,51
Phull,Yaryn,Noble,0,0,Wealthy,Phull,House Phull,Fishing,83,29,18
Phylund,Aesar,Noble,0,0,Wealthy,Phylund,House Phylund,"Training, breeding and procurement of fearsome monsters",108,-21,-20
Phylund,Casar,Noble,0,0,Wealthy,Phylund,House Phylund,"Training, breeding and procurement of fearsome monsters",54,58,56
Phylund,Casos,Noble,0,0,Wealthy,Phylund,House Phylund,"Training, breeding and procurement of fearsome monsters",75,3,0
Phylund,Elos,Noble,0,0,Wealthy,Phylund,House Phylund,"Training, breeding and procurement of fearsome monsters",55,26,22
Phylund,Ereon,Noble,0,0,Wealthy,Phylund,House Phylund,"Training, breeding and procurement of fearsome monsters",90,-21,-27
Phylund,Ilyius,Noble,0,0,Wealthy,Phylund,House Phylund,"Training, breeding and procurement of fearsome monsters",48,41,41
Phylund,Loryn,Noble,0,0,Wealthy,Phylund,House Phylund,"Training, breeding and procurement of fearsome monsters",55,-22,-20
Phylund,Lythis,Noble,0,0,Wealthy,Phylund,House Phylund,"Training, breeding and procurement of fearsome monsters",84,20,31
Phylund,Qilius,Noble,0,0,Wealthy,Phylund,House Phylund,"Training, breeding and procurement of fearsome monsters",25,-9,-10
Phylund,Urtos II,Noble,0,0,Wealthy,Phylund,House Phylund,"Training, breeding and procurement of fearsome monsters",79,-19,-19
Phylund,Urtos II,Noble,0,0,Wealthy,Phylund,House Phylund,"Training, breeding and procurement of fearsome monsters",57,50,54
Phylund,Uthel,Noble,0,0,Wealthy,Phylund,House Phylund,"Training, breeding and procurement of fearsome monsters",48,-21,-13
Phylund,Vaeleth,Noble,0,0,Wealthy,Phylund,House Phylund,"Training, breeding and procurement of fearsome monsters",57,54,64
Phylund,Vaelyn,Noble,0,0,Wealthy,Phylund,House Phylund,"Training, breeding and procurement of fearsome monsters",49,1,-1
Piiradost,Alar,Noble,0,0,Wealthy,Piiradost,House Piiradost,"Horse breeding, cattle raising",55,-7,-19
Piiradost,Alius,Noble,0,0,Wealthy,Piiradost,House Piiradost,"Horse breeding, cattle raising",29,52,45
Piiradost,Casin,Noble,0,0,Wealthy,Piiradost,House Piiradost,"Horse breeding, cattle raising",1,14,21
Piiradost,Davos,Noble,0,0,Wealthy,Piiradost,House Piiradost,"Horse breeding, cattle raising",36,-7,-21
Piiradost,Ereyr,Noble,0,0,Wealthy,Piiradost,House Piiradost,"Horse breeding, cattle raising",90,34,33
Piiradost,Fenos,Noble,0,0,Wealthy,Piiradost,House Piiradost,"Horse breeding, cattle raising",70,56,59
Piiradost,Galos,Noble,0,0,Wealthy,Piiradost,House Piiradost,"Horse breeding, cattle raising",44,7,6
Piiradost,Humbraz III,Noble,0,0,Wealthy,Piiradost,House Piiradost,"Horse breeding, cattle raising",55,46,42
Piiradost,Humbraz IV,Noble,0,0,Wealthy,Piiradost,House Piiradost,"Horse breeding, cattle raising",27,-29,-24
Piiradost,Joris,Noble,0,0,Wealthy,Piiradost,House Piiradost,"Horse breeding, cattle raising",1,11,17
Piiradost,Kaelar,Noble,0,0,Wealthy,Piiradost,House Piiradost,"Horse breeding, cattle raising",71,20,31
Piiradost,Kaelyn,Noble,0,0,Wealthy,Piiradost,House Piiradost,"Horse breeding, cattle raising",52,5,5
Piiradost,Kymiko,Noble,0,0,Wealthy,Piiradost,House Piiradost,"Horse breeding, cattle raising",54,22,32
Piiradost,Loren,Noble,0,0,Wealthy,Piiradost,House Piiradost,"Horse breeding, cattle raising",57,1,-12
Piiradost,Raelyn,Noble,0,0,Wealthy,Piiradost,House Piiradost,"Horse breeding, cattle raising",86,49,50
Piiradost,Torth,Noble,0,0,Wealthy,Piiradost,House Piiradost,"Horse breeding, cattle raising",30,32,23
Piiradost,Yareth,Noble,0,0,Wealthy,Piiradost,House Piiradost,"Horse breeding, cattle raising",70,7,-8
Raventree,Bela,Noble,0,0,Wealthy,Raventree,House Raventree,"Rare foods, purveying, shipbuilding",43,-13,-11
Raventree,Belia,Noble,0,0,Wealthy,Raventree,House Raventree,"Rare foods, purveying, shipbuilding",40,10,12
Raventree,Casius,Noble,0,0,Wealthy,Raventree,House Raventree,"Rare foods, purveying, shipbuilding",48,43,51
Raventree,Coras,Noble,0,0,Wealthy,Raventree,House Raventree,"Rare foods, purveying, shipbuilding",53,7,15
Raventree,Daren,Noble,0,0,Wealthy,Raventree,House Raventree,"Rare foods, purveying, shipbuilding",66,-13,-10
Raventree,Ereel,Noble,0,0,Wealthy,Raventree,House Raventree,"Rare foods, purveying, shipbuilding",38,51,54
Raventree,Faeth,Noble,0,0,Wealthy,Raventree,House Raventree,"Rare foods, purveying, shipbuilding",46,43,32
Raventree,Fena,Noble,0,0,Wealthy,Raventree,House Raventree,"Rare foods, purveying, shipbuilding",95,-16,-2
Raventree,Fenus,Noble,0,0,Wealthy,Raventree,House Raventree,"Rare foods, purveying, shipbuilding",62,55,59
Raventree,Garius,Noble,0,0,Wealthy,Raventree,House Raventree,"Rare foods, purveying, shipbuilding",42,12,-2
Raventree,Halar,Noble,0,0,Wealthy,Raventree,House Raventree,"Rare foods, purveying, shipbuilding",61,-10,-5
Raventree,Halas,Noble,0,0,Wealthy,Raventree,House Raventree,"Rare foods, purveying, shipbuilding",87,-8,-22
Raventree,Ilyin,Noble,0,0,Wealthy,Raventree,House Raventree,"Rare foods, purveying, shipbuilding",53,27,19
Raventree,Nandos,Noble,0,0,Wealthy,Raventree,House Raventree,"Rare foods, purveying, shipbuilding",73,12,12
Raventree,Oria,Noble,0,0,Wealthy,Raventree,House Raventree,"Rare foods, purveying, shipbuilding",94,6,6
Raventree,Oror,Noble,0,0,Wealthy,Raventree,House Raventree,"Rare foods, purveying, shipbuilding",74,5,-6
Raventree,PErryn,Noble,0,0,Wealthy,Raventree,House Raventree,"Rare foods, purveying, shipbuilding",74,4,12
Raventree,Pryas,Noble,0,0,Wealthy,Raventree,House Raventree,"Rare foods, purveying, shipbuilding",28,51,50
Raventree,Raelos,Noble,0,0,Wealthy,Raventree,House Raventree,"Rare foods, purveying, shipbuilding",81,58,47
Raventree,Surakh,Noble,0,0,Wealthy,Raventree,House Raventree,"Rare foods, purveying, shipbuilding",46,59,60
Raventree,Sylin,Noble,0,0,Wealthy,Raventree,House Raventree,"Rare foods, purveying, shipbuilding",60,13,-2
Raventree,Vaelin,Noble,0,0,Wealthy,Raventree,House Raventree,"Rare foods, purveying, shipbuilding",28,-2,0
Raventree,Zoris,Noble,0,0,Wealthy,Raventree,House Raventree,"Rare foods, purveying, shipbuilding",94,-23,-8
Raventree,Zorith,Noble,0,0,Wealthy,Raventree,House Raventree,"Rare foods, purveying, shipbuilding",27,-11,-10
Roaringhorn,Aesas,Noble,0,0,Wealthy,Roaringhorn,House Roaringhorn,"Horse raising, mercenary fighting",56,0,14
Roaringhorn,Alel,Noble,0,0,Wealthy,Roaringhorn,House Roaringhorn,"Horse raising, mercenary fighting",32,16,29
Roaringhorn,Alith,Noble,0,0,Wealthy,Roaringhorn,House Roaringhorn,"Horse raising, mercenary fighting",60,-16,-8
Roaringhorn,Belen,Noble,0,0,Wealthy,Roaringhorn,House Roaringhorn,"Horse raising, mercenary fighting",63,34,22
Roaringhorn,Belth,Noble,0,0,Wealthy,Roaringhorn,House Roaringhorn,"Horse raising, mercenary fighting",113,0,1
Roaringhorn,Bresan,Noble,0,0,Wealthy,Roaringhorn,House Roaringhorn,"Horse raising, mercenary fighting",60,43,46
Roaringhorn,Bresos,Noble,0,0,Wealthy,Roaringhorn,House Roaringhorn,"Horse raising, mercenary fighting",97,-14,-15
Roaringhorn,Bresus,Noble,0,0,Wealthy,Roaringhorn,House Roaringhorn,"Horse raising, mercenary fighting",109,-14,-8
Roaringhorn,Bresus,Noble,0,0,Wealthy,Roaringhorn,House Roaringhorn,"Horse raising, mercenary fighting",54,-21,-6
Roaringhorn,Bresyn,Noble,0,0,Wealthy,Roaringhorn,House Roaringhorn,"Horse raising, mercenary fighting",102,16,13
Roaringhorn,Coran,Noble,0,0,Wealthy,Roaringhorn,House Roaringhorn,"Horse raising, mercenary fighting",62,13,24
Roaringhorn,Corel,Noble,0,0,Wealthy,Roaringhorn,House Roaringhorn,"Horse raising, mercenary fighting",50,3,7
Roaringhorn,Coren,Noble,0,0,Wealthy,Roaringhorn,House Roaringhorn,"Horse raising, mercenary fighting",28,54,55
Roaringhorn,Coreth,Noble,0,0,Wealthy,Roaringhorn,House Roaringhorn,"Horse raising, mercenary fighting",70,51,37
Roaringhorn,Daren,Noble,0,0,Wealthy,Roaringhorn,House Roaringhorn,"Horse raising, mercenary fighting",46,-23,-8
Roaringhorn,Davanna,Noble,0,0,Wealthy,Roaringhorn,House Roaringhorn,"Horse raising, mercenary fighting",41,14,27
Roaringhorn,Davar,Noble,0,0,Wealthy,Roaringhorn,House Roaringhorn,"Horse raising, mercenary fighting",87,-20,-23
Roaringhorn,Davel,Noble,0,0,Wealthy,Roaringhorn,House Roaringhorn,"Horse raising, mercenary fighting",110,49,61
Roaringhorn,Davith,Noble,0,0,Wealthy,Roaringhorn,House Roaringhorn,"Horse raising, mercenary fighting",33,-2,-17
Roaringhorn,Elel,Noble,0,0,Wealthy,Roaringhorn,House Roaringhorn,"Horse raising, mercenary fighting",27,53,67
Roaringhorn,Ereith,Noble,0,0,Wealthy,Roaringhorn,House Roaringhorn,"Horse raising, mercenary fighting",35,34,22
Roaringhorn,Fenas,Noble,0,0,Wealthy,Roaringhorn,House Roaringhorn,"Horse raising, mercenary fighting",96,15,3
Roaringhorn,Fenius,Noble,0,0,Wealthy,Roaringhorn,House Roaringhorn,"Horse raising, mercenary fighting",80,55,45
Roaringhorn,Fenius,Noble,0,0,Wealthy,Roaringhorn,House Roaringhorn,"Horse raising, mercenary fighting",73,49,45
